instance_id,text,source,scores,users,man_score,woman_score,white_score,black_score,asian_score,nonwhite_score,label
2295,"Hi there,



I just wanted to keep you updated on how things are here. Michael is still running a fever of 102 degrees and his doctor said he has strep throat. I have been feeling better and have been able to get some progress made on work. 



I initialed and faxed some original documents to Chisty Chapman and she may give them to you. We can talk about this more when I see you in person.



I hope you have a great day tomorrow.



Talk to you soon,

Kay",revised,"[5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0]","['5e2c9026f4a3052be159c494', '5b07b71c68eff50001d1c859', '5a8ae16ff49c9a0001f3acb4', '5f55703988e3f3145f5bb48a', '5dc2354a28e0d5185e05067c', '55b1add5fdf99b6731f04c5a', '5dedebd38b2932497a59e663']",4.25,4.666666666666667,4.666666666666667,4.5,4.0,4.25,4.428571428571429
2296,"Al,
What about a lunch or breakfast on Monday or Tuesday next week?
I am traveling later this week.
Vnce",enron,"[5.0, 4.0, 5.0, 5.0, 3.0, 3.0]","['5b0d1b8e444cef0001ca66ac', '614f7e19d4577addcf8739d4', '5be769f53b047e0001a39b01', '60f780f13d153d16a6d4a3a0', '62d861584f36d506a5729d6f', '55b1add5fdf99b6731f04c5a']",3.5,4.5,4.333333333333333,4.0,4.0,4.0,4.166666666666667
2297,What are you implying with that comment?,revised,"[2.0, 1.0, 2.0, 2.0, 3.0, 1.0, 1.0]","['5ea96c3da01cad04cfea50b6', '5be8d4af25507300010dd4e4', '62f975cbc3507ecf77180d00', '63c72079af67adedbd68ae4b', '64029de99a8a72fc5a205b7e', '5c5c8a688089970001788f30', '595fdaa1d82b180001c6e460']",2.0,1.0,1.6666666666666667,,,2.0,1.7142857142857142
2298,"I'm not entirely sure I understand that part. I wonder if they meant that the full payment was made at the time of the assignment? I'm a little strapped for time at the moment, but I'll get to this as soon as possible.

-Kay",revised,"[5.0, 4.0, 4.0, 4.0, 4.0, 3.0]","['5bf408f7f35e0c000101693a', '6345fd111f4b746641e67b9f', '615914a33224dc31f1045612', '63d31b44050f25d498f32cd1', '640606633093306c279c0b97', '63d44965adfa596dab33adc3']",3.6666666666666665,4.333333333333333,3.8,5.0,,5.0,4.0
2299,"Good Morning to all Energy Committee Members:



I've attached the Interim Opinion suspending Direct Access signed by

Commissioners Henry M. Duque and Richard A. Bilas.



Thanks!",revised,"[5.0, 4.0, 4.0, 3.0, 3.0, 4.0, 4.0]","['62df06687ffc916ae47759ee', '6290d34243e9347c40bac608', '5fa6ce1ded47dd36825f00d7', '5d3a2d1da46f450019cdf5d3', '5fd66ce8aec66457ff73d743', '60ff8ef5687d522fc499537b', '640606633093306c279c0b97']",3.5,4.0,3.857142857142857,,,,3.857142857142857
23,"Good night at Earl's last night!

Your determination paid off and we were able to pay our debts.

I'm tired today though! ",revised,"[4.0, 5.0, 5.0, 4.0, 3.0, 3.0, 5.0]","['6316c38449466a362ee07be9', '5484949efdf99b0379939cc6', '5e0d974a99b2824fd458d412', '5f1f2c053dd3620d41353827', '612d384d2854531514c9be92', '5783027f913c71000197300d', '5f77c6a1a110ce346dc016ec']",4.5,3.6666666666666665,4.333333333333333,,,3.0,4.142857142857143
230,"I wonder if maybe if some of the capacity is unsold after 60 maybe we have Mavrix pay TW 100 cents on the dollar, on an npv basis. My only concern is that we might result in a double recovery if we then resell the space.",revised,"[4.0, 3.0, 3.0, 3.0, 3.0, 5.0, 4.0]","['59ea4e1116ecc200016ff81e', '60858334390f28f5a4fb79d3', '62ff8aa20b2d8c0e359e9799', '5fdd6ae284b3a9449c87a064', '5f276d8f38b9f857f5cebf21', '5f4fc497a3b4320c8928639e', '63856845134e9c850a9e38f7']",3.6,3.5,3.75,,3.3333333333333335,3.3333333333333335,3.5714285714285716
2300,"Hi TK, 



I am writing to follow up on this project per Dennis's request. Would you kindly let me know about the terms of the gas location and also Sid's operating pressure and volume conditions? Please let me know if it is going to be a receipt or delivery at TW's system. In addition would you be able to request an overall scope and cost estimate that ties this gas to TW? I appreciate your handling on this matter. Please let me know if you need my assistance in any way. 



Many thanks!



Mansoor",revised,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","['5c080adf76e77b00016744dc', '63c6c86379d754f53136d84c', '63b4a733232fda6d87ba6a02', '558af269fdf99b7dfef4d7bd', '5fd63cb585f88c4eb1933661', '5deaf334789cb321c7f002c2', '63fb4b7f05faed13656528f0']",4.0,5.0,4.75,5.0,,4.666666666666667,4.714285714285714
2301,"Hello,



I am attaching a list of the current all EES Bonds (which includes all bonds for EES subsidiaries) as of 12-06-01 for your records.



You should already have an updated the list of the EES bonds that we have received cancellation notices for. 



Thank you.",revised,"[4.0, 3.0, 4.0, 4.0, 4.0, 4.0]","['5dceca2541afe801a32e27ac', '601373dbd735b324b32818bd', '62ff8aa20b2d8c0e359e9799', '55b1add5fdf99b6731f04c5a', '60edb2213042be8b4c1363c2', '63655d5226651ebb9318f938']",4.0,4.0,3.5,4.0,4.0,4.0,3.8333333333333335
2302,"Hello Richard,

I'm not sure whether you were copied on this message. Just in case, could you send a letter after Thanksgiving? As a reminder, the first payment is due the first week of December. 

Thanks!

Sara.",revised,"[4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0]","['63d1b87e756b5709b1e90ff3', '609800dd75479749cf47d10c', '5e9c8deb90dd470441c7f98e', '5cab69f77ea4a700019a87dc', '62fbeca46caf4abaaf74b5f1', '5feffaf65312ca38b5f63206', '631f9f50e32a53a43badde1e']",5.0,4.25,4.6,,,4.5,4.571428571428571
2303,FYI.  ILY.  SYT.  TGIF.  JTW.,enron,"[3.0, 3.0, 1.0, 2.0, 1.0, 4.0, 3.0]","['5484949efdf99b0379939cc6', '60858334390f28f5a4fb79d3', '5be781ca3b047e0001a39e47', '5ef764821269f404a08607d7', '5e72e0d8adc903240ac70891', '628524300be4422b915b32a9', '5e40b0eec193742f691c1984']",3.0,1.0,2.1666666666666665,,,4.0,2.4285714285714284
2304,"Could you please check the fin BOM curve shift number, it would have details on the reason why we differ. 

Thanks,

Mike",revised,"[5.0, 3.0, 3.0, 3.0, 5.0, 3.0]","['6333a507e85e0b8a172bd2a1', '5b15d20c444cef0001cb1153', '604fe63ed8fccadd22fba2b2', '63c16f0c495b7a4849e44651', '5dde0d3ce2dcbdd798721c65', '63928a247ca3810498cb5c46']",4.0,3.6666666666666665,3.8,,,3.0,3.6666666666666665
2305,"Kay:
This needs to be handeled by Chris Calger's group. I think Bill Williams is 
his point person (Chris will sign it, though).
Regards,
Ben",enron,"[5.0, 4.0, 4.0, 1.0, 4.0, 4.0, 2.0, 4.0]","['63f018abf8a9cc18acee5799', '62699ca4c48ff1d410fcd8f7', '63e52250d3c1483ed7be8ed8', '5d076df10eb3440018758980', '5f47e6376aa63923f3804e3b', '63b9ff9f64549294f0abe3c1', '5fecec76827f81eea8e1796d', '6287d7ec96fff020be1d9237']",4.333333333333333,2.75,3.2,4.0,4.0,4.0,3.5
2306,"I still can't read my paycheck online since. I have Acrobat V and it's not working right. They keep updating, but it's still not working.

",revised,"[4.0, 2.0, 2.0, 3.0, 4.0, 2.0, 4.0]","['60858334390f28f5a4fb79d3', '6234b2b5e6b80ea7060d458a', '631f3e52174dc4e4047bbdce', '5dd0d2f02b033b190687eaee', '63fc00a210518ac818a9c529', '5df27b81acd5ce18b4bd225c', '61022a84042923c389bf1499']",2.8333333333333335,4.0,2.8333333333333335,,,4.0,3.0
2307,"Hello,



You have a lot of grape and should also see the monkey that ears those grapes as well, especially on Airline Drive, which is a nice part of town. 

There is a new Al Qaeda Restaurant on Telephone Road, I heard that its good too with its Sleeper Cell Chili, and a splash of the Taliban relish at the end. Would you like to go with me sometime?",revised,"[3.0, 4.0, 1.0, 2.0, 1.0]","['60dfd857e293a99dd577f4c8', '5db5f139d27e05000f0eab30', '5deaf334789cb321c7f002c2', '63d3fadce8d1c8d393740c2b', '5eaa0cc0fb0fca17a3006d9c']",1.5,2.6666666666666665,2.5,,1.0,1.0,2.2
2308,"Travis:
I received this on 11/17 and I was on vacation.  I think it's too late to 
respond but let me know.  Sara",enron,"[5.0, 2.0, 3.0, 4.0, 3.0, 3.0]","['60de9c66c01a9de405e9efb0', '5c003b5c2c8cc1000138e25f', '63c1c24976306b075e432d82', '63e2efb080652555c6d566cb', '63fd0b886bb6d681c03d7374', '6044dfc230e44b5793804ba6']",3.5,3.0,3.3333333333333335,,,,3.3333333333333335
2309,"It looks like you've angered the boss today. 

He doesn't understand the how the confirmations are governed, that's all.

",revised,"[2.0, 2.0, 3.0, 4.0, 4.0, 3.0, 2.0, 2.0]","['6267ec348d99cc16e7beb7f7', '58a50aebbb9e0f0001aca2a7', '63bd61cff50297c9332e3f39', '63e52250d3c1483ed7be8ed8', '63e2efb080652555c6d566cb', '63ed1d16cb4f814893353e97', '63b6dfb29118fec2d923f8c3', '628e3b1e391943aad37fbd4f']",2.75,2.75,2.75,3.0,3.0,2.75,2.75
231,"AS USUAL..........................................................................BLOW ME !       HOW HOT WAS ERIN MASSEY LAST NIGHT ?  MATT LORD TOLD ME THREE WORDS THAT CHANGED MY LIFE ( REGARDING HER)  .....""ONLY FROM BEHIND"".............OH MY GOD.......",enron,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","['5ef8e0fc2ce3c6644665e347', '60c52df5ae57d6d7918e76f0', '63f018abf8a9cc18acee5799', '5d8de6eaafa2c40019f2375e', '5fd66ce8aec66457ff73d743', '601736d3f57edd250d376de9', '60fdee39fc7150880e082934']",1.0,1.0,1.0,,,1.0,1.0
2310,"All testing was completed, but we encountered problems during the Flow Gas testing.  The Business Objects on-call was notified, and they are looking into the problem.  They will update us as they have more information.   We have confirmed with the ENW Resolution Center that the Exchange servers are up.",enron,"[4.0, 3.0, 5.0, 5.0, 3.0, 3.0]","['6102c843811b2ec9d92767ad', '63cc88cff0f86e1bdec22290', '5ef8e0fc2ce3c6644665e347', '558af269fdf99b7dfef4d7bd', '6044dfc230e44b5793804ba6', '5f6666e43be0b923d23c8df8']",4.5,3.5,3.6,,,5.0,3.8333333333333335
2311,"Hey. Did you know that Woody Williams was a shortstop for the Cougars back
in the 80's? How cool is that? Not only is he a bad ass that beats the Big
Unit in the playoffs, but he's one of us.",enron,"[3.0, 2.0, 1.0, 3.0, 4.0, 3.0, 2.0, 5.0]","['63d3fbb451ad7ba5c2f30246', '638e415e46b2a8da60722496', '61071a0d2b914a0ea66eae94', '63ed1d16cb4f814893353e97', '628e3b1e391943aad37fbd4f', '5ee667342eebe93d1db38dd0', '58cc6e1293dac30001d4abc6', '639a21660463f7343d9cee2b']",3.0,2.6666666666666665,3.5,3.0,,2.6666666666666665,2.875
2312,"I ordered a computer and printer on the enron click at home program and i 
received a confirmation, but it seems as if it's only for the computer and 
not the printer.  My order number is 507208940.  Can you check on the status 
of the printer?  Thanks.",enron,"[5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 4.0]","['62df06687ffc916ae47759ee', '5d3a2d1da46f450019cdf5d3', '638e415e46b2a8da60722496', '615de5ffd3c522eef3c49556', '5d076df10eb3440018758980', '62f70dd38becd2f7f2ce53a8', '62b146e365eca239ef0dbbfb']",4.0,4.25,4.5,3.5,4.0,3.6666666666666665,4.142857142857143
2313,"so are you now an analyst - investment banker?  is your pay better?  are you 
going to work 90 hours a week?",enron,"[2.0, 1.0, 3.0, 1.0, 3.0, 1.0, 1.0]","['5fc58aa7a1da3f1033ac311b', '5d3a2d1da46f450019cdf5d3', '5d62182e7c07250019f1dd57', '610019cae69b9ad34c95e3b3', '632b9d9bc38454f47019295c', '627a9c07dd6b4cb9de3a9222', '615f69f97b6fb976c2aee3bd']",2.0,1.3333333333333333,1.8333333333333333,1.0,,1.0,1.7142857142857142
2314,FYI.  One sure way to piss me off beyond anything you could possibly imagine is critize me for something BEFORE checking the facts!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  I told your wife that I was gonna get the title company's number from you and set it up.  So go fuck yourself!!!!!!!!!!!!!!!!!,enron,"[1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0]","['614f7e19d4577addcf8739d4', '636e7db188a61f7669dd6120', '61644b17ec9f97f7485d5624', '5c510b41e459660001e38861', '63ecfe2832fb4c511dbeef17', '5ed17f22e1dc340c98fd6bc7', '57a2caf8275be6000135b3aa']",1.3333333333333333,1.0,1.25,1.0,1.0,1.0,1.1428571428571428
2315,"Sara/ Frank-
do you think we can get the draft of the CSA before you leave for your 
offsite.. Frank- want to discuss you coming up to discuss ISDAs.. in the 
interests of time, its probably best to do a video confo.. I am out next 
week.. the following week??",enron,"[3.0, 4.0, 2.0, 3.0, 5.0, 4.0, 2.0]","['6321b8a415804175faa4a824', '5fa6ce1ded47dd36825f00d7', '5de7f88b762dc2775b2265b8', '559e82dffdf99b7a9a124180', '63dbd0221365338a25e03610', '62c9990351a1fcfc4ea73063', '5ebb96b6cd673a0008ace9ce']",3.2,3.5,3.0,4.0,2.0,3.5,3.2857142857142856
2316,"Hello everyone-

It would be helpful if you could confirm that you received the folders for the phone screens I gave to your assistants yesterday afternoon.

Please feel free to call me with any questions!

Kind regards,

Adrianne

x57302",revised,"[4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0]","['610d7f845082b557c0ca5b25', '5b0d1b8e444cef0001ca66ac', '628e0063fa56e316da2a71cb', '5f0f433274ad8a03f0a4c8f4', '6387984be099d077b7cd8508', '5e01451c6e8aabd0d17df3a9', '63e551100b466874066088d1']",4.75,4.0,4.2,5.0,,5.0,4.428571428571429
2317,"Hi, I will be away for the holiday during this time frame.  Please don't wait for me.  

Thanks, Jim",revised,"[3.0, 3.0, 5.0, 2.0, 5.0, 5.0, 4.0]","['60fe22beeb612ead4d261590', '6162fa4fec3fe9d88d067ada', '60e9c78a617cbabf4732fee6', '5feffaf65312ca38b5f63206', '63acbf912d16917452e0bf4e', '640606633093306c279c0b97', '63e551100b466874066088d1']",4.0,3.6666666666666665,4.4,3.0,,2.5,3.857142857142857
2318,I would like to express my admiration for your commitment to your customers and your continued efforts towards restoring Enron to its former position. Your professionalism is truly exemplary and serves as an inspiration to many.,revised,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","['5b06efd1732c5d000154de23', '5b0d1b8e444cef0001ca66ac', '5fb9b9c1c62f408e51e09e32', '5fd66ce8aec66457ff73d743', '6414c2c73672920c13630f62', '5d8a1d20d1afcb0019d7390b', '63ed1d16cb4f814893353e97']",4.333333333333333,5.0,4.714285714285714,,,,4.714285714285714
2319,"Where do we go? I may be a few minutes late.

Vince",revised,"[3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0]","['615b1bbb04fb28394b341ee9', '5ec12ad1759b78000a4f9965', '63efd2be78899d81e1eeafdd', '63ff85248ee53feba08a05fe', '5856eb5f28da4d0001884a76', '5d520a2a08c3b00019384072', '62b146e365eca239ef0dbbfb', '60a2dd0e1d378ad4d982dae3']",2.8,2.3333333333333335,2.6666666666666665,3.0,2.0,2.5,2.625
232,"Hello Jim!

Thank you for the information.

Talk with you soon!",revised,"[4.0, 4.0, 3.0, 5.0, 4.0, 4.0, 5.0]","['5ea96c3da01cad04cfea50b6', '5ede22703409e1042973a050', '63c16f0c495b7a4849e44651', '5d4e212b81ca1c001b21672c', '5eb313d87a289b0f847a7752', '62c08fa6cab36e3a08790b49', '60fccc55d3d53b24bb3c8379']",4.333333333333333,3.5,4.0,5.0,4.0,4.333333333333333,4.142857142857143
2320,"Hey....I am sad...we will not come home until Christmas Day.  Will you back
after that?  I would love to spend some time with you!
How is Houston?  I know you liked it there before but had grown to love the
west.  Are you looking anywhere special for a job?...like Memphis?
Have you heard from any one who worked in the World Trade Center?  Of course,
I thought immediately of visiting your workplace there.  It was unbelievably
horrible!
Talk to you soon....I am so glad we are e-mailing!
Love ya,
Yonnie",enron,"[5.0, 3.0, 5.0, 1.0, 4.0, 4.0, 3.0]","['601373dbd735b324b32818bd', '5c7d6064f066ff001468d0f5', '5bacb6b9f2d97e0001c52a63', '5e13ad514c81b2a01ae4aa9f', '6111502e4dba0ac8447e8c28', '60a2dd0e1d378ad4d982dae3', '5dd405ab80123f3eaae9af80']",4.0,2.6666666666666665,3.5714285714285716,,,,3.5714285714285716
2321,"I was planning on being home this weekend. If you know those ladies, we would like to set up a service contract with them.",revised,"[3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0]","['637e4167f257ac9ea04f3435', '63d569f583de169f7533f494', '60858334390f28f5a4fb79d3', '5f55703988e3f3145f5bb48a', '56e32190e414dc000c8b40ae', '5d8a1d20d1afcb0019d7390b', '631f9f50e32a53a43badde1e']",3.4,4.0,3.4,,4.0,4.0,3.5714285714285716
2322,Houdini was the first man to fly an airplane solo in Australia.,enron,"[3.0, 3.0, 5.0, 3.0, 3.0, 3.0, 4.0]","['61640652141bd74963f8f1cb', '60f6ce6de6cf393bcde0c14d', '6272892b05043371638ee032', '622a0d9a4f5132ad78e5f1b6', '63e57af0f73c3e6a3e10bebd', '63d4226c0fe4674cfaf0d049', '636ac91e053af9563ef87d92']",3.5,3.4,3.5,3.5,,3.3333333333333335,3.4285714285714284
2323,"once again, keep your mouth shut til you beat my team.  You have not proved 
anything yet.
PL",enron,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","['5dceca2541afe801a32e27ac', '5e2b74daae56b71b9d24d89b', '611eb5db46ee495d60b16aae', '5db896c80f6ebd000d5d8487', '636d6ce3fb3683ff33f9e514', '597b81f3de42bf000181db0b']",1.0,1.0,1.0,1.0,,1.0,1.0
2324,"The Supreme Court of the United States has ruled that there cannot be a 

nativity scene in Washington, D.C. this Christmas. The Court ruling is not 

based on the seperation of Church and State. The court felt they could not get anyone to truly represent the three wise men and Mary.",revised,"[3.0, 3.0, 2.0, 3.0, 1.0, 2.0, 1.0, 4.0]","['58a50aebbb9e0f0001aca2a7', '62fbeca46caf4abaaf74b5f1', '636d6ce3fb3683ff33f9e514', '614918a6dcc9c2fb0bde6331', '61071a0d2b914a0ea66eae94', '642ee1cb7e6da0f6158a6743', '5dc1cd625fd2031344dfe43d', '5d27dc6b46dea800184f8bfa']",2.3333333333333335,2.5,2.2,,3.5,2.6666666666666665,2.375
2325,Why is the body shop being closed?  Why can't it continued to be operated on a reduced staff with out exercise classes?,enron,"[3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 1.0]","['6333a507e85e0b8a172bd2a1', '5e700a1e8ec5e3011f03c08e', '613254f907b5038999e2688f', '5fa6ce1ded47dd36825f00d7', '5e84ecf6ecf1c00c1b3a1e10', '60eeed7cce4ddb957b239f03', '5e2d96d3bc554937d1b3917a']",2.0,2.5,2.2,,,2.5,2.2857142857142856
2326,"I'm feeling a little tired after the last two parties.



Is it okay for me to feel that way?



Kay",revised,"[3.0, 3.0, 5.0, 2.0, 3.0, 5.0, 4.0, 4.0]","['59c9c8da5535800001a8e434', '6068bf5914131f3a1a80a413', '5f4aeb98fffa876b6ab5372d', '63ed1d16cb4f814893353e97', '5df27b81acd5ce18b4bd225c', '5f4fc497a3b4320c8928639e', '5dcecc2d1986eb01a449f4e4', '5d27dc6b46dea800184f8bfa']",3.25,4.333333333333333,3.5714285714285716,,4.0,4.0,3.625
2327,Just wanted to let you know that Joe Gardner and Tom Mallinger will be attending.,revised,"[5.0, 4.0, 3.0, 3.0, 5.0, 3.0, 4.0]","['5e700a1e8ec5e3011f03c08e', '613254f907b5038999e2688f', '5ab8026547a9f7000153a324', '55b6d0a4fdf99b437183f9b5', '595bee9282be5500017ad683', '63ea79021f0c43def6174042', '63d44965adfa596dab33adc3']",4.0,3.75,3.6666666666666665,,,5.0,3.857142857142857
2328,"Unfortunately, his stance was very strong and he was the most vocal during the PUC appearance on the 20th, opposing DA. If I come across him, I will express my disagreement with his position. However, I anticipate that the contracts may face some challenges ahead.",revised,"[5.0, 3.0, 4.0, 1.0, 3.0, 3.0, 3.0]","['60074f7584626422668a08b2', '62aa4399fa1aadf5ab91fff8', '63efd2be78899d81e1eeafdd', '5df4ed2eae7b303760a9d47c', '56e32190e414dc000c8b40ae', '6376b9ede4f5ca90df04d617', '5ebb96b6cd673a0008ace9ce']",3.6,1.0,3.1666666666666665,,3.0,3.0,3.142857142857143
2329,"dome was cool.  studied, got some shit cleaned up (cut up logs, torn down 
deck, etc.), picked lots of apples from my trees!  they're so good.  made to 
apple pies with your folks last nite.  one's at your house--apples, too.  
picked some killer huckles--gave them to your mom.  dove for abalone",enron,"[4.0, 3.0, 5.0, 1.0, 3.0, 3.0, 2.0]","['6333a507e85e0b8a172bd2a1', '6102c843811b2ec9d92767ad', '60dfa0f80964725cfdab1685', '5fc58aa7a1da3f1033ac311b', '6162fa4fec3fe9d88d067ada', '5efe4033859ac314b6d79a50', '6387984be099d077b7cd8508']",4.0,2.25,3.0,3.0,,3.0,3.0
